area_code,area_title,area_type,occ_code,occ_title,emp,a_mean,h_mean,a_median,h_median,a_pct10,a_pct25,a_pct75,a_pct90,oews_year,emp_2024,emp_2034,pct_change,annual_openings,labor_force_exits,occupational_transfers,total_separations,g_baseline
12940,"Baton Rouge, LA",4,15-1251,Computer Programmers,510.0,,,,,,,,,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
13140,"Beaumont-Port Arthur, TX",4,15-1251,Computer Programmers,40.0,75180.0,36.15,72470.0,34.84,52410.0,63050.0,86640.0,100590.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
13460,"Bend, OR",4,15-1251,Computer Programmers,90.0,127160.0,61.14,132590.0,63.74,80400.0,128560.0,144190.0,144190.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
13740,"Billings, MT",4,15-1251,Computer Programmers,,101140.0,48.63,97620.0,46.93,60990.0,74880.0,120750.0,158320.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
13780,"Binghamton, NY",4,15-1251,Computer Programmers,120.0,89700.0,43.13,89380.0,42.97,69750.0,71320.0,111180.0,112550.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
13820,"Birmingham, AL",4,15-1251,Computer Programmers,,98510.0,47.36,96190.0,46.25,62190.0,77850.0,117400.0,140070.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
13900,"Bismarck, ND",4,15-1251,Computer Programmers,60.0,94610.0,45.48,80570.0,38.74,58200.0,68530.0,131380.0,131380.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
13980,"Blacksburg-Christiansburg-Radford, VA",4,15-1251,Computer Programmers,40.0,101530.0,48.81,84330.0,40.54,51990.0,60560.0,126170.0,173520.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
14020,"Bloomington, IN",4,15-1251,Computer Programmers,360.0,86190.0,41.44,81820.0,39.34,66310.0,66310.0,107320.0,107320.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
14260,"Boise City, ID",4,15-1251,Computer Programmers,100.0,90000.0,43.27,80900.0,38.9,52680.0,63870.0,103370.0,173880.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
14460,"Boston-Cambridge-Newton, MA-NH",4,15-1251,Computer Programmers,2610.0,120290.0,57.83,115190.0,55.38,76720.0,100420.0,139950.0,163230.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
14540,"Bowling Green, KY",4,15-1251,Computer Programmers,30.0,99510.0,47.84,81330.0,39.1,62080.0,62080.0,127980.0,155720.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
14580,"Bozeman, MT",4,15-1251,Computer Programmers,260.0,124170.0,59.7,129040.0,62.04,128630.0,129040.0,129040.0,129040.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
14860,"Bridgeport-Stamford-Danbury, CT",4,15-1251,Computer Programmers,290.0,137010.0,65.87,119900.0,57.65,82420.0,100510.0,157350.0,193440.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
15180,"Brownsville-Harlingen, TX",4,15-1251,Computer Programmers,30.0,89860.0,43.2,92260.0,44.36,53310.0,66680.0,107380.0,130120.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
15380,"Buffalo-Cheektowaga, NY",4,15-1251,Computer Programmers,460.0,91340.0,43.91,86320.0,41.5,64360.0,80600.0,100930.0,117290.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
15540,"Burlington-South Burlington, VT",4,15-1251,Computer Programmers,40.0,94560.0,45.46,97350.0,46.8,51570.0,66140.0,126170.0,126780.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
15940,"Canton-Massillon, OH",4,15-1251,Computer Programmers,50.0,80040.0,38.48,94840.0,45.6,39760.0,58450.0,99980.0,100230.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
15980,"Cape Coral-Fort Myers, FL",4,15-1251,Computer Programmers,80.0,89480.0,43.02,89830.0,43.19,53860.0,65110.0,101630.0,127130.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
16300,"Cedar Rapids, IA",4,15-1251,Computer Programmers,100.0,82160.0,39.5,78120.0,37.56,53000.0,64330.0,92740.0,125590.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
16580,"Champaign-Urbana, IL",4,15-1251,Computer Programmers,130.0,90000.0,43.27,86540.0,41.61,48980.0,79290.0,103790.0,129100.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
16620,"Charleston, WV",4,15-1251,Computer Programmers,50.0,87600.0,42.12,87910.0,42.26,60320.0,69630.0,100200.0,128060.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
16700,"Charleston-North Charleston, SC",4,15-1251,Computer Programmers,190.0,110600.0,53.17,102560.0,49.31,59090.0,79640.0,130660.0,161780.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
16740,"Charlotte-Concord-Gastonia, NC-SC",4,15-1251,Computer Programmers,760.0,93010.0,44.72,87260.0,41.95,46660.0,65900.0,116840.0,143220.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
16820,"Charlottesville, VA",4,15-1251,Computer Programmers,60.0,100090.0,48.12,102350.0,49.21,53540.0,61480.0,127740.0,142710.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
16860,"Chattanooga, TN-GA",4,15-1251,Computer Programmers,40.0,90060.0,43.3,89830.0,43.19,48860.0,63730.0,115850.0,134610.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
16980,"Chicago-Naperville-Elgin, IL-IN",4,15-1251,Computer Programmers,,95840.0,46.08,90470.0,43.5,53000.0,65400.0,117110.0,150930.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
17020,"Chico, CA",4,15-1251,Computer Programmers,40.0,94670.0,45.52,90850.0,43.68,62810.0,72340.0,107330.0,147950.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
17140,"Cincinnati, OH-KY-IN",4,15-1251,Computer Programmers,550.0,116840.0,56.17,119900.0,57.65,66610.0,92820.0,141660.0,167590.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
17410,"Cleveland, OH",4,15-1251,Computer Programmers,260.0,93470.0,44.94,94520.0,45.44,54880.0,71140.0,115890.0,137280.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
17780,"College Station-Bryan, TX",4,15-1251,Computer Programmers,60.0,82070.0,39.46,75820.0,36.45,41990.0,61050.0,96810.0,128010.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
17900,"Columbia, SC",4,15-1251,Computer Programmers,180.0,113340.0,54.49,122030.0,58.67,65290.0,89670.0,130440.0,141490.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
17980,"Columbus, GA-AL",4,15-1251,Computer Programmers,40.0,96360.0,46.33,101210.0,48.66,64960.0,74120.0,114480.0,126810.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
18020,"Columbus, IN",4,15-1251,Computer Programmers,30.0,89140.0,42.86,82510.0,39.67,65310.0,67120.0,99720.0,126580.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
18140,"Columbus, OH",4,15-1251,Computer Programmers,440.0,100060.0,48.11,108230.0,52.04,58310.0,79750.0,110570.0,137760.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
18580,"Corpus Christi, TX",4,15-1251,Computer Programmers,50.0,,,,,,,,,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
18880,"Crestview-Fort Walton Beach-Destin, FL",4,15-1251,Computer Programmers,40.0,101380.0,48.74,105150.0,50.55,59230.0,77710.0,125140.0,148150.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
19100,"Dallas-Fort Worth-Arlington, TX",4,15-1251,Computer Programmers,3620.0,99170.0,47.68,99780.0,47.97,44560.0,70970.0,130810.0,143070.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
19140,"Dalton, GA",4,15-1251,Computer Programmers,30.0,91510.0,43.99,84860.0,40.8,61050.0,66190.0,107560.0,125410.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
19340,"Davenport-Moline-Rock Island, IA-IL",4,15-1251,Computer Programmers,80.0,79930.0,38.43,74780.0,35.95,47180.0,60700.0,92930.0,120480.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
19430,"Dayton-Kettering-Beavercreek, OH",4,15-1251,Computer Programmers,210.0,87930.0,42.27,93300.0,44.86,54660.0,59280.0,104590.0,125660.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
19660,"Deltona-Daytona Beach-Ormond Beach, FL",4,15-1251,Computer Programmers,30.0,67300.0,32.36,60300.0,28.99,40660.0,49870.0,78150.0,94650.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
19780,"Des Moines-West Des Moines, IA",4,15-1251,Computer Programmers,430.0,93640.0,45.02,93060.0,44.74,59240.0,72980.0,128190.0,128190.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
19820,"Detroit-Warren-Dearborn, MI",4,15-1251,Computer Programmers,2040.0,81270.0,39.07,76810.0,36.93,49440.0,59480.0,93430.0,129010.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
20100,"Dover, DE",4,15-1251,Computer Programmers,40.0,79840.0,38.38,70700.0,33.99,49360.0,61310.0,104550.0,117740.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
20260,"Duluth, MN-WI",4,15-1251,Computer Programmers,60.0,96970.0,46.62,95110.0,45.72,58520.0,72060.0,119910.0,135760.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
20500,"Durham-Chapel Hill, NC",4,15-1251,Computer Programmers,550.0,107230.0,51.55,113720.0,54.67,72840.0,90030.0,123180.0,148890.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
20740,"Eau Claire, WI",4,15-1251,Computer Programmers,50.0,76610.0,36.83,64600.0,31.06,46520.0,59860.0,82560.0,127760.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
21140,"Elkhart-Goshen, IN",4,15-1251,Computer Programmers,30.0,98300.0,47.26,100330.0,48.24,69820.0,80450.0,106890.0,123050.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
21300,"Elmira, NY",4,15-1251,Computer Programmers,30.0,72040.0,34.64,65630.0,31.56,41600.0,50060.0,96480.0,103340.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
21340,"El Paso, TX",4,15-1251,Computer Programmers,170.0,70830.0,34.05,66520.0,31.98,36090.0,53810.0,81750.0,114230.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
21500,"Erie, PA",4,15-1251,Computer Programmers,60.0,70920.0,34.1,71830.0,34.53,32630.0,50350.0,87050.0,110420.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
21660,"Eugene-Springfield, OR",4,15-1251,Computer Programmers,110.0,93230.0,44.82,100470.0,48.3,64620.0,69040.0,106130.0,125140.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
21780,"Evansville, IN",4,15-1251,Computer Programmers,70.0,87380.0,42.01,87180.0,41.91,35670.0,64770.0,113570.0,131470.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
22020,"Fargo, ND-MN",4,15-1251,Computer Programmers,130.0,90010.0,43.27,85220.0,40.97,61800.0,74410.0,104030.0,128150.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
22180,"Fayetteville, NC",4,15-1251,Computer Programmers,40.0,95920.0,46.12,95200.0,45.77,67000.0,78790.0,103540.0,131280.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
22220,"Fayetteville-Springdale-Rogers, AR",4,15-1251,Computer Programmers,430.0,,,,,,,,,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
22380,"Flagstaff, AZ",4,15-1251,Computer Programmers,70.0,86440.0,41.56,95280.0,45.81,61650.0,73050.0,97650.0,111740.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
22420,"Flint, MI",4,15-1251,Computer Programmers,60.0,67470.0,32.44,61250.0,29.45,46800.0,47860.0,78630.0,91960.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
22900,"Fort Smith, AR-OK",4,15-1251,Computer Programmers,50.0,98970.0,47.58,76870.0,36.96,59020.0,67890.0,101120.0,131620.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
23060,"Fort Wayne, IN",4,15-1251,Computer Programmers,130.0,82060.0,39.45,82210.0,39.52,36330.0,36330.0,103480.0,131040.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
23420,"Fresno, CA",4,15-1251,Computer Programmers,90.0,90760.0,43.64,86270.0,41.48,44470.0,67260.0,113460.0,126360.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
23540,"Gainesville, FL",4,15-1251,Computer Programmers,70.0,91760.0,44.12,94520.0,45.44,53040.0,72560.0,110360.0,125690.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
23580,"Gainesville, GA",4,15-1251,Computer Programmers,30.0,90050.0,43.3,79220.0,38.09,59900.0,64040.0,115340.0,135420.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
24340,"Grand Rapids-Wyoming-Kentwood, MI",4,15-1251,Computer Programmers,320.0,82610.0,39.72,77480.0,37.25,50090.0,62370.0,99790.0,118930.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
24580,"Green Bay, WI",4,15-1251,Computer Programmers,130.0,94000.0,45.19,82740.0,39.78,58480.0,63440.0,111130.0,148000.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
24660,"Greensboro-High Point, NC",4,15-1251,Computer Programmers,140.0,91330.0,43.91,83010.0,39.91,50660.0,69450.0,111260.0,137040.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
24780,"Greenville, NC",4,15-1251,Computer Programmers,70.0,96810.0,46.54,103380.0,49.7,64090.0,81700.0,103380.0,125390.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
24860,"Greenville-Anderson-Greer, SC",4,15-1251,Computer Programmers,130.0,98490.0,47.35,100920.0,48.52,52770.0,73220.0,120540.0,138880.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
25060,"Gulfport-Biloxi, MS",4,15-1251,Computer Programmers,40.0,81680.0,39.27,80290.0,38.6,52490.0,63440.0,94430.0,96060.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
25180,"Hagerstown-Martinsburg, MD-WV",4,15-1251,Computer Programmers,30.0,83040.0,39.92,73600.0,35.38,50170.0,64160.0,98110.0,115930.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
25420,"Harrisburg-Carlisle, PA",4,15-1251,Computer Programmers,160.0,85390.0,41.05,82410.0,39.62,45610.0,68810.0,100200.0,120940.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
25540,"Hartford-West Hartford-East Hartford, CT",4,15-1251,Computer Programmers,650.0,112310.0,54.0,100460.0,48.3,79260.0,87300.0,130060.0,159880.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
25860,"Hickory-Lenoir-Morganton, NC",4,15-1251,Computer Programmers,70.0,66600.0,32.02,43350.0,20.84,43350.0,43350.0,85580.0,129150.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
26380,"Houma-Bayou Cane-Thibodaux, LA",4,15-1251,Computer Programmers,50.0,80240.0,38.58,72640.0,34.92,33520.0,64270.0,93340.0,110400.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
26620,"Huntsville, AL",4,15-1251,Computer Programmers,270.0,108660.0,52.24,101780.0,48.93,63040.0,78960.0,134330.0,160310.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
26900,"Indianapolis-Carmel-Greenwood, IN",4,15-1251,Computer Programmers,,97760.0,47.0,96570.0,46.43,62520.0,81290.0,106750.0,140180.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
26980,"Iowa City, IA",4,15-1251,Computer Programmers,70.0,97850.0,47.04,100790.0,48.46,69700.0,77340.0,124480.0,124480.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
27100,"Jackson, MI",4,15-1251,Computer Programmers,30.0,77150.0,37.09,72520.0,34.87,34990.0,55710.0,93630.0,127140.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
27140,"Jackson, MS",4,15-1251,Computer Programmers,280.0,73760.0,35.46,67640.0,32.52,52670.0,59210.0,84990.0,102780.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
27260,"Jacksonville, FL",4,15-1251,Computer Programmers,290.0,105490.0,50.71,98350.0,47.28,59110.0,80150.0,131360.0,156380.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
27620,"Jefferson City, MO",4,15-1251,Computer Programmers,40.0,84820.0,40.78,73860.0,35.51,59530.0,64520.0,98110.0,122440.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
28020,"Kalamazoo-Portage, MI",4,15-1251,Computer Programmers,90.0,81050.0,38.97,73810.0,35.49,47500.0,60540.0,95660.0,123160.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
28140,"Kansas City, MO-KS",4,15-1251,Computer Programmers,460.0,97200.0,46.73,97020.0,46.65,52410.0,73770.0,116360.0,127280.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
28420,"Kennewick-Richland, WA",4,15-1251,Computer Programmers,,105460.0,50.7,96670.0,46.48,65890.0,96670.0,111230.0,149470.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
28450,"Kenosha, WI",4,15-1251,Computer Programmers,40.0,85980.0,41.34,77520.0,37.27,54150.0,61870.0,112950.0,137480.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
28660,"Killeen-Temple, TX",4,15-1251,Computer Programmers,50.0,81490.0,39.18,80340.0,38.62,54640.0,65770.0,95790.0,125590.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
28740,"Kingston, NY",4,15-1251,Computer Programmers,30.0,79150.0,38.06,80060.0,38.49,55690.0,61000.0,81470.0,107530.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",4,15-1251,Computer Programmers,80.0,102110.0,49.09,103270.0,49.65,51140.0,81950.0,111000.0,167090.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
28940,"Knoxville, TN",4,15-1251,Computer Programmers,120.0,78880.0,37.92,72120.0,34.67,52690.0,65960.0,86160.0,112750.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
29100,"La Crosse-Onalaska, WI-MN",4,15-1251,Computer Programmers,80.0,104980.0,50.47,108730.0,52.27,59120.0,80050.0,133230.0,149610.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
29180,"Lafayette, LA",4,15-1251,Computer Programmers,220.0,84370.0,40.56,76980.0,37.01,33430.0,64100.0,97930.0,104900.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
29200,"Lafayette-West Lafayette, IN",4,15-1251,Computer Programmers,70.0,79690.0,38.31,81180.0,39.03,36370.0,36370.0,101620.0,134030.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
29460,"Lakeland-Winter Haven, FL",4,15-1251,Computer Programmers,50.0,91540.0,44.01,84810.0,40.78,51520.0,64660.0,123400.0,123400.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
29540,"Lancaster, PA",4,15-1251,Computer Programmers,110.0,90440.0,43.48,85420.0,41.07,48690.0,73910.0,105330.0,131840.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
29620,"Lansing-East Lansing, MI",4,15-1251,Computer Programmers,170.0,78950.0,37.96,74300.0,35.72,35780.0,57420.0,95250.0,128200.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
29740,"Las Cruces, NM",4,15-1251,Computer Programmers,40.0,88350.0,42.48,83680.0,40.23,65780.0,65780.0,91590.0,123570.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
29820,"Las Vegas-Henderson-North Las Vegas, NV",4,15-1251,Computer Programmers,320.0,92610.0,44.52,88790.0,42.69,52010.0,61390.0,105760.0,134630.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
29940,"Lawrence, KS",4,15-1251,Computer Programmers,70.0,89740.0,43.15,82250.0,39.54,66850.0,66850.0,103220.0,114280.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
30460,"Lexington-Fayette, KY",4,15-1251,Computer Programmers,280.0,108570.0,52.2,105800.0,50.87,65740.0,89010.0,132820.0,143550.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
30500,"Lexington Park, MD",4,15-1251,Computer Programmers,120.0,109190.0,52.5,101570.0,48.83,74560.0,81080.0,140870.0,171390.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
30700,"Lincoln, NE",4,15-1251,Computer Programmers,380.0,89970.0,43.25,82680.0,39.75,57880.0,62400.0,108820.0,126240.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
30780,"Little Rock-North Little Rock-Conway, AR",4,15-1251,Computer Programmers,330.0,94220.0,45.3,87360.0,42.0,62340.0,68730.0,108280.0,135000.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
30860,"Logan, UT-ID",4,15-1251,Computer Programmers,30.0,96750.0,46.51,88200.0,42.4,61400.0,82190.0,108300.0,129790.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
30980,"Longview, TX",4,15-1251,Computer Programmers,60.0,79040.0,38.0,77960.0,37.48,40920.0,58300.0,100190.0,116880.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
31080,"Los Angeles-Long Beach-Anaheim, CA",4,15-1251,Computer Programmers,4750.0,104740.0,50.36,104410.0,50.2,57590.0,73500.0,134250.0,150310.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
31140,"Louisville/Jefferson County, KY-IN",4,15-1251,Computer Programmers,550.0,110000.0,52.89,101930.0,49.01,62610.0,89190.0,137650.0,158960.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
31180,"Lubbock, TX",4,15-1251,Computer Programmers,110.0,76920.0,36.98,69780.0,33.55,50400.0,67300.0,80410.0,104000.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
31340,"Lynchburg, VA",4,15-1251,Computer Programmers,30.0,112000.0,53.85,108760.0,52.29,61830.0,78280.0,131180.0,162060.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
31420,"Macon-Bibb County, GA",4,15-1251,Computer Programmers,70.0,92500.0,44.47,88350.0,42.48,55960.0,82120.0,115490.0,115490.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
31540,"Madison, WI",4,15-1251,Computer Programmers,,88180.0,42.4,80830.0,38.86,61560.0,67030.0,103310.0,128230.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
31700,"Manchester-Nashua, NH",4,15-1251,Computer Programmers,160.0,85660.0,41.19,82250.0,39.54,52410.0,69540.0,104800.0,124340.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
32580,"McAllen-Edinburg-Mission, TX",4,15-1251,Computer Programmers,60.0,79190.0,38.07,73940.0,35.55,45900.0,61410.0,93970.0,117950.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
32780,"Medford, OR",4,15-1251,Computer Programmers,30.0,98420.0,47.32,106880.0,51.38,59770.0,65990.0,125770.0,138830.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
32820,"Memphis, TN-MS-AR",4,15-1251,Computer Programmers,140.0,91220.0,43.86,77880.0,37.44,52000.0,56050.0,102950.0,138560.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
32900,"Merced, CA",4,15-1251,Computer Programmers,30.0,94010.0,45.2,97590.0,46.92,67180.0,80780.0,104180.0,126590.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,15-1251,Computer Programmers,1680.0,120330.0,57.85,104750.0,50.36,62210.0,90560.0,127280.0,182530.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
33260,"Midland, TX",4,15-1251,Computer Programmers,40.0,87560.0,42.1,79760.0,38.35,61150.0,64330.0,101200.0,129450.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
33340,"Milwaukee-Waukesha, WI",4,15-1251,Computer Programmers,510.0,89840.0,43.19,82240.0,39.54,60480.0,68040.0,106380.0,126600.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",4,15-1251,Computer Programmers,1620.0,105730.0,50.83,115770.0,55.66,72640.0,84630.0,119910.0,128180.0,2024,121.2,113.9,-6.0,5.5,2.6,3.6,5.3,-0.006192864991551472
